"SUMMARY","DTSTART","DTEND","DURATION","DTSTAMP","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"出席「2011苗栗客家桐花婚禮」","2011-05-07T10:00:00","2011-05-07T23:23:00","","2011-05-07T10:00:00+00:00","2011-05-07T10:00:00/2011-05-07T23:23:00@vice-president.g0v.tw","","","","",""
"出席揚昇LPGA臺灣錦標賽職業業餘配對賽開球典禮","2011-10-19T10:20:00","2011-10-19T23:23:00","","2011-10-19T10:20:00+00:00","2011-10-19T10:20:00/2011-10-19T23:23:00@vice-president.g0v.tw","","","","",""
"出席揚昇LPGA臺灣錦標賽職業業餘配對賽暨歡迎晚宴","2011-10-19T18:30:00","2011-10-19T23:23:00","","2011-10-19T18:30:00+00:00","2011-10-19T18:30:00/2011-10-19T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-08-09T00:00:00","2010-08-09T23:23:00","","2010-08-09T00:00:00+00:00","2010-08-09T00:00:00/2010-08-09T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-09-06T00:00:00","2010-09-06T23:23:00","","2010-09-06T00:00:00+00:00","2010-09-06T00:00:00/2010-09-06T23:23:00@vice-president.g0v.tw","","","","",""
"接見日本交流協會顧問池田維（Ikeda Tadashi）","2011-11-28T10:30:00","2011-11-28T23:23:00","","2011-11-28T10:30:00+00:00","2011-11-28T10:30:00/2011-11-28T23:23:00@vice-president.g0v.tw","","","","",""
"「敦誼專案」－副總統出訪中美洲二友邦（多明尼加共和國、貝里斯）","2012-08-15T00:00:00","2012-08-15T23:23:00","","2012-08-15T00:00:00+00:00","2012-08-15T00:00:00/2012-08-15T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-08-29T00:00:00","2013-08-29T23:23:00","","2013-08-29T00:00:00+00:00","2013-08-29T00:00:00/2013-08-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「安井顕太吹製玻璃藝術個展」","2011-12-28T10:10:00","2011-12-28T23:23:00","","2011-12-28T10:10:00+00:00","2011-12-28T10:10:00/2011-12-28T23:23:00@vice-president.g0v.tw","","","","",""
"出席新竹縣政府與台達電集團「國際綠能智慧園區」BOT合作備忘錄簽署記者會","2011-12-28T12:00:00","2011-12-28T23:23:00","","2011-12-28T12:00:00+00:00","2011-12-28T12:00:00/2011-12-28T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-12-06T00:00:00","2012-12-06T23:23:00","","2012-12-06T00:00:00+00:00","2012-12-06T00:00:00/2012-12-06T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第十屆華人企業領袖高峰會」晚宴","2012-11-05T19:00:00","2012-11-05T23:23:00","","2012-11-05T19:00:00+00:00","2012-11-05T19:00:00/2012-11-05T23:23:00@vice-president.g0v.tw","","","","",""
"接見「美臺商業協會」主席伍佛維茲(Amb. Paul Wolfowitz)大使暨會長韓儒伯(Rupert J. Hammond-Chambers)","2011-10-21T10:00:00","2011-10-21T23:23:00","","2011-10-21T10:00:00+00:00","2011-10-21T10:00:00/2011-10-21T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-04-16T00:00:00","2012-04-16T23:23:00","","2012-04-16T00:00:00+00:00","2012-04-16T00:00:00/2012-04-16T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2012臺灣化學科技產業高峰論壇」","2012-09-12T09:00:00","2012-09-12T23:23:00","","2012-09-12T09:00:00+00:00","2012-09-12T09:00:00/2012-09-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席「101年度教育部教學卓越獎頒獎典禮」","2012-09-12T15:25:00","2012-09-12T23:23:00","","2012-09-12T15:25:00+00:00","2012-09-12T15:25:00/2012-09-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中國工程師學會暨各專門工程學會聯合年會及慶祝工程師節大會」","2013-05-31T10:00:00","2013-05-31T23:23:00","","2013-05-31T10:00:00+00:00","2013-05-31T10:00:00/2013-05-31T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國家卓越建設獎頒獎典禮」","2013-05-31T13:00:00","2013-05-31T23:23:00","","2013-05-31T13:00:00+00:00","2013-05-31T13:00:00/2013-05-31T23:23:00@vice-president.g0v.tw","","","","",""
"出席國立台北科技大學頒授名譽博士學位典禮","2012-04-24T10:30:00","2012-04-24T23:23:00","","2012-04-24T10:30:00+00:00","2012-04-24T10:30:00/2012-04-24T23:23:00@vice-president.g0v.tw","","","","",""
"接見尼加拉瓜共和國總統經濟顧問亞瑟(Bayardo Arce Castano)","2012-04-24T17:00:00","2012-04-24T23:23:00","","2012-04-24T17:00:00+00:00","2012-04-24T17:00:00/2012-04-24T23:23:00@vice-president.g0v.tw","","","","",""
"接見「模里西斯中中校友會暨青年會回國參訪團」","2013-03-20T09:00:00","2013-03-20T23:23:00","","2013-03-20T09:00:00+00:00","2013-03-20T09:00:00/2013-03-20T23:23:00@vice-president.g0v.tw","","","","",""
"出席「臺北國際自行車展」開幕暨頒獎典禮","2013-03-20T10:00:00","2013-03-20T23:23:00","","2013-03-20T10:00:00+00:00","2013-03-20T10:00:00/2013-03-20T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國際獅子會第七聯合會(300C3區)總監交接典禮」","2013-07-21T11:00:00","2013-07-21T23:23:00","","2013-07-21T11:00:00+00:00","2013-07-21T11:00:00/2013-07-21T23:23:00@vice-president.g0v.tw","","","","",""
"參觀「集集鎮農會辦理紅龍果果王展售攤位—集集驛站」","2013-07-21T11:50:00","2013-07-21T23:23:00","","2013-07-21T11:50:00+00:00","2013-07-21T11:50:00/2013-07-21T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國際大學營運自主高峰會」","2011-12-12T09:30:00","2011-12-12T23:23:00","","2011-12-12T09:30:00+00:00","2011-12-12T09:30:00/2011-12-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席「華星光通科技(股)新廠動土典禮」","2011-12-12T13:30:00","2011-12-12T23:23:00","","2011-12-12T13:30:00+00:00","2011-12-12T13:30:00/2011-12-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國建國一百年轉動台灣向前行」宣告記者會","2011-09-09T10:00:00","2011-09-09T23:23:00","","2011-09-09T10:00:00+00:00","2011-09-09T10:00:00/2011-09-09T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席「建國一百 植樹減碳」植樹活動","2011-03-12T07:58:00","2011-03-12T23:23:00","","2011-03-12T07:58:00+00:00","2011-03-12T07:58:00/2011-03-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席「攜手減碳 森日快樂—建國一百年中樞暨全民植樹活動」","2011-03-12T10:00:00","2011-03-12T23:23:00","","2011-03-12T10:00:00+00:00","2011-03-12T10:00:00/2011-03-12T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-09-11T00:00:00","2010-09-11T23:23:00","","2010-09-11T00:00:00+00:00","2010-09-11T00:00:00/2010-09-11T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第2屆奧運小桂冠親子路跑賽」鳴槍","2012-06-02T06:40:00","2012-06-02T23:23:00","","2012-06-02T06:40:00+00:00","2012-06-02T06:40:00/2012-06-02T23:23:00@vice-president.g0v.tw","","","","",""
"出席「華府毛先榮先生書畫個展」開幕茶會","2012-06-02T10:00:00","2012-06-02T23:23:00","","2012-06-02T10:00:00+00:00","2012-06-02T10:00:00/2012-06-02T23:23:00@vice-president.g0v.tw","","","","",""
"出席「台北市兆如老人安養護中心」十週年院慶","2012-06-02T10:35:00","2012-06-02T23:23:00","","2012-06-02T10:35:00+00:00","2012-06-02T10:35:00/2012-06-02T23:23:00@vice-president.g0v.tw","","","","",""
"出席「空中英語教室」50週年慶","2012-06-02T13:55:00","2012-06-02T23:23:00","","2012-06-02T13:55:00+00:00","2012-06-02T13:55:00/2012-06-02T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-11-07T00:00:00","2010-11-07T23:23:00","","2010-11-07T00:00:00+00:00","2010-11-07T00:00:00/2010-11-07T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-01-27T00:00:00","2011-01-27T23:23:00","","2011-01-27T00:00:00+00:00","2011-01-27T00:00:00/2011-01-27T23:23:00@vice-president.g0v.tw","","","","",""
"出席「法鼓佛教學院創校五週年校慶」","2012-04-08T10:00:00","2012-04-08T23:23:00","","2012-04-08T10:00:00+00:00","2012-04-08T10:00:00/2012-04-08T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-04-04T00:00:00","2011-04-04T23:23:00","","2011-04-04T00:00:00+00:00","2011-04-04T00:00:00/2011-04-04T23:23:00@vice-president.g0v.tw","","","","",""
"接見美國海外作戰退伍軍人協會優班克總會長（Richard L. Eubank）及肯特執行長（Allen Kent）","2011-03-28T10:00:00","2011-03-28T23:23:00","","2011-03-28T10:00:00+00:00","2011-03-28T10:00:00/2011-03-28T23:23:00@vice-president.g0v.tw","","","","",""
"接見資訊月「傑出資訊人才獎」及「傑出資訊應用暨產品獎」得獎人","2010-12-07T15:00:00","2010-12-07T23:23:00","","2010-12-07T15:00:00+00:00","2010-12-07T15:00:00/2010-12-07T23:23:00@vice-president.g0v.tw","","","","",""
"出席101年8月總統府月會","2012-08-08T10:00:00","2012-08-08T23:23:00","","2012-08-08T10:00:00+00:00","2012-08-08T10:00:00/2012-08-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「愛、奉獻」莫拉克災後三周年記者會暨民間貢獻獎頒獎典禮","2012-08-08T13:58:00","2012-08-08T23:23:00","","2012-08-08T13:58:00+00:00","2012-08-08T13:58:00/2012-08-08T23:23:00@vice-president.g0v.tw","","","","",""
"接見美國約翰霍普金斯大學校長Ronald J.Daniels等一行","2012-06-18T10:15:00","2012-06-18T23:23:00","","2012-06-18T10:15:00+00:00","2012-06-18T10:15:00/2012-06-18T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-01-26T00:00:00","2012-01-26T23:23:00","","2012-01-26T00:00:00+00:00","2012-01-26T00:00:00/2012-01-26T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-12-26T00:00:00","2011-12-26T23:23:00","","2011-12-26T00:00:00+00:00","2011-12-26T00:00:00/2011-12-26T23:23:00@vice-president.g0v.tw","","","","",""
"12:00 各級棒球國家代表隊「滿天星大行動」誓師活動","2010-07-04T00:00:00","2010-07-04T23:23:00","","2010-07-04T00:00:00+00:00","2010-07-04T00:00:00/2010-07-04T23:23:00@vice-president.g0v.tw","","","","",""
"接見哈佛大學中國研究專家Dr. Roderick MacFarquhar","2011-06-23T11:00:00","2011-06-23T23:23:00","","2011-06-23T11:00:00+00:00","2011-06-23T11:00:00/2011-06-23T23:23:00@vice-president.g0v.tw","","","","",""
"出席中華民國建國一百年民主論壇--「中華民國 再創奇蹟」國際研討會歡迎酒會","2011-06-23T18:45:00","2011-06-23T23:23:00","","2011-06-23T18:45:00+00:00","2011-06-23T18:45:00/2011-06-23T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2012台北國際觀光博覽會」開幕儀式","2012-05-25T10:00:00","2012-05-25T23:23:00","","2012-05-25T10:00:00+00:00","2012-05-25T10:00:00/2012-05-25T23:23:00@vice-president.g0v.tw","","","","",""
"接見比利時眾議員訪華團達爾曼尼（Georges Dallemagne）一行","2012-05-25T15:30:00","2012-05-25T23:23:00","","2012-05-25T15:30:00+00:00","2012-05-25T15:30:00/2012-05-25T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-03-23T00:00:00","2011-03-23T23:23:00","","2011-03-23T00:00:00+00:00","2011-03-23T00:00:00/2011-03-23T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第9屆臺北國際素食暨有機產品博覽會」開幕典禮","2013-05-10T10:00:00","2013-05-10T23:23:00","","2013-05-10T10:00:00+00:00","2013-05-10T10:00:00/2013-05-10T23:23:00@vice-president.g0v.tw","","","","",""
"出席「五一勞動節模範勞工表揚大會」","2013-05-10T17:00:00","2013-05-10T23:23:00","","2013-05-10T17:00:00+00:00","2013-05-10T17:00:00/2013-05-10T23:23:00@vice-president.g0v.tw","","","","",""
"出席「建國百年獄政暨檢察文物特展」揭幕儀式","2011-09-24T10:15:00","2011-09-24T23:23:00","","2011-09-24T10:15:00+00:00","2011-09-24T10:15:00/2011-09-24T23:23:00@vice-president.g0v.tw","","","","",""
"出席嘉義市大同國小校友會「師情~大同國小校友會教師節敬師活動」揭牌儀式","2011-09-24T11:00:00","2011-09-24T23:23:00","","2011-09-24T11:00:00+00:00","2011-09-24T11:00:00/2011-09-24T23:23:00@vice-president.g0v.tw","","","","",""
" ","2011-09-24T00:00:00","2011-09-24T23:23:00","","2011-09-24T00:00:00+00:00","2011-09-24T00:00:00/2011-09-24T23:23:00@vice-president.g0v.tw","","","","",""
"出席「如何貫徹合作事業應受國家獎助基本國策之探討」專題研討會","2012-11-14T09:20:00","2012-11-14T23:23:00","","2012-11-14T09:20:00+00:00","2012-11-14T09:20:00/2012-11-14T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-01-30T00:00:00","2011-01-30T23:23:00","","2011-01-30T00:00:00+00:00","2011-01-30T00:00:00/2011-01-30T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-07-11T00:00:00","2010-07-11T23:23:00","","2010-07-11T00:00:00+00:00","2010-07-11T00:00:00/2010-07-11T23:23:00@vice-president.g0v.tw","","","","",""
"接見「第20屆中華建築金石獎」得獎人一行","2012-11-09T10:00:00","2012-11-09T23:23:00","","2012-11-09T10:00:00+00:00","2012-11-09T10:00:00/2012-11-09T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第66屆工業節慶祝大會」","2012-11-09T14:00:00","2012-11-09T23:23:00","","2012-11-09T14:00:00+00:00","2012-11-09T14:00:00/2012-11-09T23:23:00@vice-president.g0v.tw","","","","",""
"接見「2012首爾亞太聽障運動會」得獎選手、教練及領隊","2012-06-14T14:30:00","2012-06-14T23:23:00","","2012-06-14T14:30:00+00:00","2012-06-14T14:30:00/2012-06-14T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國立宜蘭大學」升格10周年慶祝大會","2013-08-01T10:30:00","2013-08-01T23:23:00","","2013-08-01T10:30:00+00:00","2013-08-01T10:30:00/2013-08-01T23:23:00@vice-president.g0v.tw","","","","",""
"參觀「福昌養豬場」","2013-08-01T13:15:00","2013-08-01T23:23:00","","2013-08-01T13:15:00+00:00","2013-08-01T13:15:00/2013-08-01T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中央廣播電台85周年臺慶」晚會","2013-08-01T19:00:00","2013-08-01T23:23:00","","2013-08-01T19:00:00+00:00","2013-08-01T19:00:00/2013-08-01T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-05-06T00:00:00","2012-05-06T23:23:00","","2012-05-06T00:00:00+00:00","2012-05-06T00:00:00/2012-05-06T23:23:00@vice-president.g0v.tw","","","","",""
"出席「Winning in the Emerging Markets-前進新興市場商機論壇」","2011-12-07T09:30:00","2011-12-07T23:23:00","","2011-12-07T09:30:00+00:00","2011-12-07T09:30:00/2011-12-07T23:23:00@vice-president.g0v.tw","","","","",""
"接見臺灣省諮議會李源泉諮議長暨第5屆諮議員等一行","2011-12-07T10:30:00","2011-12-07T23:23:00","","2011-12-07T10:30:00+00:00","2011-12-07T10:30:00/2011-12-07T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-06-27T00:00:00","2010-06-27T23:23:00","","2010-06-27T00:00:00+00:00","2010-06-27T00:00:00/2010-06-27T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2010宏碁ICT產業高階CSR論壇」開幕典禮","2010-12-01T08:40:00","2010-12-01T23:23:00","","2010-12-01T08:40:00+00:00","2010-12-01T08:40:00/2010-12-01T23:23:00@vice-president.g0v.tw","","","","",""
"出席「美國經濟學家魯比尼博士演講論壇」","2010-12-01T14:35:00","2010-12-01T23:23:00","","2010-12-01T14:35:00+00:00","2010-12-01T14:35:00/2010-12-01T23:23:00@vice-president.g0v.tw","","","","",""
"出席「計算高能與核子物理國際會議」開幕典禮","2010-10-18T09:00:00","2010-10-18T23:23:00","","2010-10-18T09:00:00+00:00","2010-10-18T09:00:00/2010-10-18T23:23:00@vice-president.g0v.tw","","","","",""
"出席新任考試院、國家安全會議、行政院政務官員暨駐外大使宣誓典禮","2012-06-13T09:20:00","2012-06-13T23:23:00","","2012-06-13T09:20:00+00:00","2012-06-13T09:20:00/2012-06-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席「HTC15週年慶暨台北總部啟用儀式」","2012-06-13T10:15:00","2012-06-13T23:23:00","","2012-06-13T10:15:00+00:00","2012-06-13T10:15:00/2012-06-13T23:23:00@vice-president.g0v.tw","","","","",""
"接見「日本九州經濟連合會」訪華團","2012-06-13T11:30:00","2012-06-13T23:23:00","","2012-06-13T11:30:00+00:00","2012-06-13T11:30:00/2012-06-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席「自在 從心所欲－李轂摩書畫創作展」開幕茶會","2013-02-23T15:00:00","2013-02-23T23:23:00","","2013-02-23T15:00:00+00:00","2013-02-23T15:00:00/2013-02-23T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2012中國大陸經濟研究學會年會」","2012-11-25T09:30:00","2012-11-25T23:23:00","","2012-11-25T09:30:00+00:00","2012-11-25T09:30:00/2012-11-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國中醫藥學會成立60週年慶祝大會」","2012-11-25T11:00:00","2012-11-25T23:23:00","","2012-11-25T11:00:00+00:00","2012-11-25T11:00:00/2012-11-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席行政院勞委會「女性工會幹部訓練營」","2012-11-25T17:00:00","2012-11-25T23:23:00","","2012-11-25T17:00:00+00:00","2012-11-25T17:00:00/2012-11-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席「懷恩基金會」獎助學金頒贈典禮","2010-12-21T18:10:00","2010-12-21T23:23:00","","2010-12-21T18:10:00+00:00","2010-12-21T18:10:00/2010-12-21T23:23:00@vice-president.g0v.tw","","","","",""
"接見會計師公會代表","2011-08-09T15:00:00","2011-08-09T23:23:00","","2011-08-09T15:00:00+00:00","2011-08-09T15:00:00/2011-08-09T23:23:00@vice-president.g0v.tw","","","","",""
"出席「台塑企業」第32屆運動大會","2012-11-10T08:00:00","2012-11-10T23:23:00","","2012-11-10T08:00:00+00:00","2012-11-10T08:00:00/2012-11-10T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第17屆全國大專院校資訊應用服務創新竸賽」總決賽開賽","2012-11-10T08:50:00","2012-11-10T23:23:00","","2012-11-10T08:50:00+00:00","2012-11-10T08:50:00/2012-11-10T23:23:00@vice-president.g0v.tw","","","","",""
"接見「渣打國際銀行」首席行政總裁冼博德( Peter Sands )一行","2013-03-14T11:00:00","2013-03-14T23:23:00","","2013-03-14T11:00:00+00:00","2013-03-14T11:00:00/2013-03-14T23:23:00@vice-president.g0v.tw","","","","",""
"出席「高雄美國商會迎春宴」","2013-03-14T18:55:00","2013-03-14T23:23:00","","2013-03-14T18:55:00+00:00","2013-03-14T18:55:00/2013-03-14T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-08-26T00:00:00","2010-08-26T23:23:00","","2010-08-26T00:00:00+00:00","2010-08-26T00:00:00/2010-08-26T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-03-22T00:00:00","2012-03-22T23:23:00","","2012-03-22T00:00:00+00:00","2012-03-22T00:00:00/2012-03-22T23:23:00@vice-president.g0v.tw","","","","",""
"出席「畫響宇宙交響曲-傳愛博士邱伯安榮獲全球熱愛生命獎章暨畫動真善美及出版自傳回饋弱勢記者會」","2011-11-16T10:00:00","2011-11-16T23:23:00","","2011-11-16T10:00:00+00:00","2011-11-16T10:00:00/2011-11-16T23:23:00@vice-president.g0v.tw","","","","",""
"接見國際城市智慧組織（ICF）創辦人John G. Jung暨加拿大Waterloo市長Brenda Halloran","2011-11-16T17:00:00","2011-11-16T23:23:00","","2011-11-16T17:00:00+00:00","2011-11-16T17:00:00/2011-11-16T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-12-08T00:00:00","2012-12-08T23:23:00","","2012-12-08T00:00:00+00:00","2012-12-08T00:00:00/2012-12-08T23:23:00@vice-president.g0v.tw","","","","",""
